customer_id,person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,risk_score,risk_tier
CUST_04990,24,43200,RENT,3.0,EDUCATION,C,5000,14.17,0,0.12,Y,4,0.18508282,Low
CUST_04991,23,43200,RENT,7.0,MEDICAL,C,5000,12.87,0,0.12,Y,3,0.1688029,Low
CUST_04992,26,43680,RENT,5.0,MEDICAL,B,5000,10.65,0,0.11,N,4,0.14217797,Low
CUST_04993,22,37900,RENT,2.0,MEDICAL,B,5000,12.18,1,0.13,N,2,0.16156231,Low
CUST_04994,22,43000,MORTGAGE,1.0,DEBTCONSOLIDATION,A,4000,7.88,0,0.09,N,4,0.06266893,Low
CUST_04995,26,44000,RENT,4.0,MEDICAL,A,5000,8.9,0,0.11,N,3,0.13766992,Low
CUST_04996,22,44004,RENT,2.0,EDUCATION,A,5000,8.9,0,0.11,N,3,0.09374785,Low
CUST_04997,24,38500,RENT,0.0,MEDICAL,D,5000,14.84,1,0.13,N,2,0.96680933,High
CUST_04998,22,43000,MORTGAGE,0.0,EDUCATION,A,5000,7.14,0,0.12,N,2,0.03053832,Low
CUST_04999,24,37000,MORTGAGE,7.0,DEBTCONSOLIDATION,A,6250,7.14,1,0.17,N,4,0.06851815,Low
CUST_05000,22,45000,RENT,3.0,VENTURE,B,5000,12.42,0,0.11,N,2,0.005166839,Low
CUST_05001,22,43000,MORTGAGE,3.0,EDUCATION,A,2000,7.49,0,0.05,N,3,0.029187676,Low
CUST_05002,22,45000,RENT,3.0,MEDICAL,B,5000,9.91,0,0.11,N,3,0.06403616,Low
CUST_05003,25,43000,MORTGAGE,5.0,DEBTCONSOLIDATION,A,10000,7.88,0,0.23,N,3,0.062674835,Low
CUST_05004,25,45000,RENT,2.0,MEDICAL,C,5000,13.48,0,0.11,N,4,0.07733924,Low
CUST_05005,25,43000,OWN,5.0,VENTURE,A,8000,7.14,0,0.19,N,4,3.3797056e-05,Low
CUST_05006,22,43000,MORTGAGE,5.0,MEDICAL,B,7000,10.62,0,0.16,N,4,0.10768612,Low
CUST_05007,24,43000,MORTGAGE,3.0,PERSONAL,A,11500,7.88,0,0.27,N,2,0.05317589,Low
CUST_05008,24,43000,MORTGAGE,6.0,DEBTCONSOLIDATION,C,9250,13.11,0,0.22,N,2,0.1854364,Low
CUST_05009,24,39000,RENT,1.0,DEBTCONSOLIDATION,E,5000,16.77,1,0.13,Y,3,0.9954739,High
CUST_05010,25,45000,RENT,0.0,PERSONAL,B,5000,10.74,0,0.11,N,4,0.081304334,Low
CUST_05011,22,45000,RENT,3.0,PERSONAL,B,5000,11.11,0,0.11,N,3,0.07084925,Low
CUST_05012,23,43000,MORTGAGE,3.0,DEBTCONSOLIDATION,A,9800,8.59,0,0.23,N,2,0.050660867,Low
CUST_05013,22,39000,RENT,2.0,MEDICAL,C,5000,12.23,1,0.13,Y,3,0.28429684,Low
CUST_05014,24,45000,RENT,0.0,MEDICAL,A,5000,7.88,0,0.11,N,3,0.041655976,Low
CUST_05015,22,45000,RENT,6.0,EDUCATION,B,5000,11.36,0,0.11,N,4,0.066703565,Low
CUST_05016,22,43000,OWN,7.0,PERSONAL,A,6000,7.74,0,0.14,N,4,0.00056776195,Low
CUST_05017,23,45000,RENT,3.0,DEBTCONSOLIDATION,A,5000,9.32,0,0.11,N,4,0.03215592,Low
CUST_05018,23,39000,RENT,3.0,DEBTCONSOLIDATION,D,5000,15.37,1,0.13,Y,4,0.9948255,High
CUST_05019,24,45000,RENT,0.0,MEDICAL,C,5000,13.79,0,0.11,Y,2,0.074928634,Low
CUST_05020,25,45000,RENT,0.0,DEBTCONSOLIDATION,B,5000,11.89,0,0.11,N,3,0.082720965,Low
CUST_05021,23,45000,RENT,0.0,EDUCATION,A,5000,7.75,0,0.11,N,3,0.03731033,Low
CUST_05022,25,45600,RENT,6.0,DEBTCONSOLIDATION,C,5000,13.48,0,0.11,N,2,0.12682338,Low
CUST_05023,23,39600,RENT,4.0,MEDICAL,D,5000,14.84,1,0.13,Y,2,0.9148818,High
CUST_05024,23,45600,RENT,4.0,VENTURE,C,5000,14.22,0,0.11,N,4,0.13109218,Low
CUST_05025,23,45984,RENT,7.0,VENTURE,A,5000,7.14,0,0.11,N,4,0.0027999454,Low
CUST_05026,24,39996,RENT,0.0,VENTURE,D,5000,14.11,1,0.13,Y,3,0.938265,High
CUST_05027,26,40000,RENT,0.0,PERSONAL,D,5000,15.99,1,0.13,Y,2,0.95823145,High
CUST_05028,22,46000,RENT,4.0,EDUCATION,A,5000,7.88,0,0.11,N,2,0.05981946,Low
CUST_05029,23,43000,MORTGAGE,1.0,PERSONAL,A,9000,9.63,0,0.21,N,2,0.054924503,Low
CUST_05030,24,37000,MORTGAGE,0.0,MEDICAL,C,8500,12.53,1,0.23,Y,2,0.1221971,Low
CUST_05031,22,43000,MORTGAGE,2.0,DEBTCONSOLIDATION,C,8500,12.09,0,0.2,Y,4,0.13902938,Low
CUST_05032,22,46500,RENT,4.0,VENTURE,B,5000,10.37,0,0.11,N,4,0.0017302617,Low
CUST_05033,25,46800,RENT,9.0,MEDICAL,A,5000,6.76,0,0.11,N,3,0.07188552,Low
CUST_05034,21,46800,RENT,2.0,PERSONAL,A,5000,9.32,0,0.11,N,3,0.09665947,Low
CUST_05035,21,43008,MORTGAGE,0.0,VENTURE,D,11200,15.31,0,0.26,N,3,0.36006224,Medium
CUST_05036,24,46809,RENT,4.0,DEBTCONSOLIDATION,B,5000,12.18,0,0.11,N,4,0.18200792,Low
CUST_05037,25,47000,RENT,0.0,MEDICAL,B,5000,12.42,0,0.11,N,4,0.0931442,Low
CUST_05038,23,47000,RENT,0.0,VENTURE,A,5000,8.9,0,0.11,N,2,0.002542337,Low
CUST_05039,23,47000,RENT,4.0,EDUCATION,B,5000,9.99,0,0.11,N,3,0.07391734,Low
CUST_05040,26,47000,RENT,1.0,EDUCATION,A,5000,7.14,0,0.11,N,4,0.08646079,Low
CUST_05041,26,43200,OWN,1.0,EDUCATION,C,17000,13.49,0,0.39,Y,2,0.002331698,Low
CUST_05042,22,43200,MORTGAGE,1.0,PERSONAL,D,8400,16.77,0,0.19,N,4,0.3542545,Medium
CUST_05043,23,43200,MORTGAGE,5.0,VENTURE,B,10000,12.69,0,0.23,N,3,0.0034299332,Low
CUST_05044,23,47184,RENT,0.0,DEBTCONSOLIDATION,B,5000,10.25,0,0.11,N,2,0.062128678,Low
CUST_05045,23,47233,RENT,7.0,MEDICAL,B,5000,11.36,0,0.11,N,3,0.14233665,Low
CUST_05046,24,43200,MORTGAGE,4.0,VENTURE,A,6350,7.49,0,0.15,N,4,0.0010589992,Low
CUST_05047,25,41496,RENT,7.0,EDUCATION,B,5000,10.83,1,0.12,N,3,0.18943058,Low
CUST_05048,25,43200,MORTGAGE,6.0,EDUCATION,C,3600,14.79,0,0.08,Y,2,0.19254701,Low
CUST_05049,26,43200,MORTGAGE,11.0,VENTURE,C,6000,12.87,0,0.14,N,3,0.15343949,Low
CUST_05050,26,42000,RENT,3.0,PERSONAL,C,5000,13.99,1,0.12,N,3,0.18094057,Low
CUST_05051,22,48000,RENT,7.0,VENTURE,A,5000,6.99,0,0.1,N,2,0.00263317,Low
CUST_05052,23,37200,MORTGAGE,7.0,HOMEIMPROVEMENT,B,7000,10.59,1,0.19,N,2,0.9857296,High
CUST_05053,22,43200,MORTGAGE,4.0,VENTURE,A,7975,7.49,0,0.18,N,2,0.0010434486,Low
CUST_05054,21,42000,RENT,2.0,PERSONAL,D,5000,15.31,1,0.12,N,4,0.9650603,High
CUST_05055,23,37200,MORTGAGE,7.0,DEBTCONSOLIDATION,A,4000,7.66,1,0.11,N,2,0.08271943,Low
CUST_05056,23,48000,RENT,5.0,DEBTCONSOLIDATION,B,5000,9.25,0,0.1,N,2,0.061022315,Low
CUST_05057,24,48000,RENT,8.0,DEBTCONSOLIDATION,B,5000,9.99,0,0.1,N,4,0.08271243,Low
CUST_05058,23,48000,RENT,2.0,DEBTCONSOLIDATION,A,5000,6.17,0,0.1,N,4,0.047270913,Low
CUST_05059,22,48000,RENT,7.0,PERSONAL,B,5000,11.12,0,0.1,N,2,0.14005113,Low
CUST_05060,24,48000,RENT,6.0,EDUCATION,C,5000,13.11,0,0.1,Y,4,0.19485673,Low
CUST_05061,23,42000,RENT,0.0,DEBTCONSOLIDATION,C,5000,13.48,1,0.12,Y,2,0.1438314,Low
CUST_05062,21,37200,MORTGAGE,3.0,MEDICAL,A,16800,6.17,1,0.45,N,2,0.27114326,Low
CUST_05063,22,43200,MORTGAGE,7.0,PERSONAL,A,11000,5.42,0,0.25,N,2,0.036061063,Low
CUST_05064,24,43200,MORTGAGE,3.0,HOMEIMPROVEMENT,C,16000,13.48,0,0.37,Y,2,0.23343885,Low
CUST_05065,22,48000,RENT,6.0,VENTURE,B,5000,10.99,0,0.1,N,2,0.0015953039,Low
CUST_05066,23,43200,OWN,6.0,VENTURE,E,13000,15.95,0,0.3,N,2,0.03723396,Low
CUST_05067,23,43200,OWN,6.0,EDUCATION,C,2000,14.35,0,0.05,N,4,0.0008782022,Low
CUST_05068,24,37200,MORTGAGE,2.0,MEDICAL,A,8000,7.88,1,0.22,N,4,0.069523096,Low
CUST_05069,24,48000,RENT,3.0,EDUCATION,B,5000,11.89,0,0.1,N,2,0.12605697,Low
CUST_05070,22,43200,MORTGAGE,6.0,VENTURE,A,6000,7.51,0,0.14,N,3,0.0013737541,Low
CUST_05071,26,37200,MORTGAGE,10.0,DEBTCONSOLIDATION,C,16000,13.11,1,0.43,N,2,0.4133096,Medium
CUST_05072,22,48000,RENT,2.0,DEBTCONSOLIDATION,B,5000,11.89,0,0.1,N,4,0.1018777,Low
CUST_05073,25,48000,RENT,3.0,PERSONAL,A,5000,9.63,0,0.1,N,3,0.06855425,Low
CUST_05074,23,48000,RENT,7.0,VENTURE,B,5000,8.7,0,0.1,N,3,0.0013598618,Low
CUST_05075,22,48048,RENT,2.0,MEDICAL,B,5000,11.36,0,0.1,N,4,0.120636836,Low
CUST_05076,26,43200,MORTGAGE,10.0,HOMEIMPROVEMENT,B,2500,9.88,0,0.06,N,4,0.15193792,Low
CUST_05077,24,48200,RENT,3.0,MEDICAL,B,5000,10.38,0,0.1,N,2,0.082525544,Low
CUST_05078,24,43200,MORTGAGE,0.0,HOMEIMPROVEMENT,C,10000,14.26,0,0.23,Y,4,0.15942605,Low
CUST_05079,25,43200,OWN,9.0,VENTURE,B,13800,11.48,0,0.32,N,2,0.00014231144,Low
CUST_05080,22,43200,OWN,6.0,PERSONAL,A,10000,9.63,0,0.23,N,3,0.0005579468,Low
CUST_05081,22,43200,OWN,6.0,EDUCATION,A,6000,7.68,0,0.14,N,3,0.00044617263,Low
CUST_05082,26,48996,RENT,5.0,EDUCATION,A,5000,7.88,0,0.1,N,3,0.15068685,Low
CUST_05083,24,48996,RENT,5.0,MEDICAL,C,5000,13.79,0,0.1,Y,4,0.13007876,Low
CUST_05084,23,43236,OWN,1.0,VENTURE,C,18000,12.87,0,0.42,N,2,0.0013966564,Low
CUST_05085,24,49000,RENT,4.0,MEDICAL,B,5000,10.65,0,0.1,N,3,0.10944212,Low
CUST_05086,22,49000,RENT,6.0,VENTURE,B,5000,11.86,0,0.1,N,2,0.013606883,Low
CUST_05087,24,49296,RENT,8.0,EDUCATION,A,5000,7.88,0,0.1,N,4,0.16610761,Low
CUST_05088,22,49560,RENT,5.0,EDUCATION,B,5000,10.36,0,0.1,N,4,0.12147659,Low
CUST_05089,24,43300,MORTGAGE,2.0,DEBTCONSOLIDATION,B,24000,10.62,0,0.55,N,2,0.2001973,Low
CUST_05090,23,44000,RENT,6.0,HOMEIMPROVEMENT,D,5000,16.77,1,0.11,N,2,0.99872094,High
CUST_05091,22,50000,RENT,6.0,DEBTCONSOLIDATION,A,5000,5.42,0,0.1,N,3,0.021146635,Low
CUST_05092,24,44000,RENT,2.0,EDUCATION,C,5000,15.23,1,0.11,N,2,0.46460167,Medium
CUST_05093,23,50000,RENT,7.0,EDUCATION,B,5000,10.59,0,0.1,N,2,0.041700915,Low
CUST_05094,24,50000,RENT,1.0,HOMEIMPROVEMENT,A,5000,7.49,0,0.1,N,2,0.043016274,Low
CUST_05095,24,55000,RENT,6.0,DEBTCONSOLIDATION,C,9000,12.87,0,0.16,N,4,0.123989224,Low
CUST_05096,25,43500,MORTGAGE,2.0,HOMEIMPROVEMENT,A,9000,9.63,0,0.21,N,4,0.097024396,Low
CUST_05097,26,55000,RENT,10.0,EDUCATION,E,9000,16.7,0,0.16,N,3,0.32177436,Medium
CUST_05098,23,43600,MORTGAGE,4.0,EDUCATION,A,7000,7.49,0,0.16,N,4,0.051147204,Low
CUST_05099,23,43600,OWN,7.0,EDUCATION,C,15000,13.48,0,0.34,N,3,0.001824619,Low
CUST_05100,23,49029,RENT,1.0,MEDICAL,A,9000,7.49,1,0.18,N,2,0.17887461,Low
CUST_05101,24,56000,RENT,8.0,HOMEIMPROVEMENT,D,9000,15.31,0,0.16,Y,2,0.3700402,Medium
CUST_05102,24,56000,RENT,6.0,PERSONAL,A,9000,7.29,0,0.16,N,2,0.0592494,Low
CUST_05103,23,56000,RENT,7.0,EDUCATION,C,9000,13.35,0,0.16,N,3,0.11538404,Low
CUST_05104,23,57000,RENT,1.0,PERSONAL,A,9000,7.14,0,0.16,N,2,0.05474442,Low
CUST_05105,23,37700,MORTGAGE,7.0,DEBTCONSOLIDATION,A,10000,9.63,1,0.27,N,3,0.06607115,Low
CUST_05106,25,37700,MORTGAGE,7.0,EDUCATION,B,9000,11.58,1,0.24,N,2,0.10866129,Low
CUST_05107,26,57240,RENT,3.0,VENTURE,A,9000,7.51,0,0.16,N,3,0.0022010051,Low
CUST_05108,23,57500,RENT,2.0,MEDICAL,B,9000,10.37,0,0.16,N,3,0.103286736,Low
CUST_05109,25,43800,MORTGAGE,0.0,EDUCATION,B,13000,10.38,0,0.3,N,4,0.104086,Low
CUST_05110,23,57500,RENT,5.0,EDUCATION,A,9000,6.91,0,0.16,N,2,0.037623238,Low
CUST_05111,26,37800,MORTGAGE,10.0,HOMEIMPROVEMENT,D,7000,14.96,1,0.19,N,4,0.45616722,Medium
CUST_05112,25,57996,RENT,4.0,DEBTCONSOLIDATION,B,9000,11.83,0,0.16,N,4,0.124876544,Low
CUST_05113,26,43873,OWN,4.0,HOMEIMPROVEMENT,D,17500,16.32,0,0.4,N,3,0.0063377596,Low
CUST_05114,24,58000,RENT,6.0,EDUCATION,A,9000,7.29,0,0.16,N,4,0.06723993,Low
CUST_05115,24,58800,RENT,4.0,EDUCATION,A,9000,7.49,0,0.15,N,2,0.10075286,Low
CUST_05116,21,43971,MORTGAGE,5.0,PERSONAL,A,4600,5.42,0,0.1,N,4,0.03063399,Low
CUST_05117,23,60000,RENT,1.0,DEBTCONSOLIDATION,A,9000,7.51,0,0.15,N,3,0.018451333,Low
CUST_05118,22,44000,MORTGAGE,4.0,EDUCATION,B,10000,12.69,0,0.23,N,2,0.12152519,Low
CUST_05119,23,44000,OWN,7.0,VENTURE,A,6400,7.51,0,0.15,N,3,7.312649e-05,Low
CUST_05120,26,60000,RENT,0.0,VENTURE,B,9000,10.59,0,0.15,N,3,0.0004577344,Low
CUST_05121,22,60000,RENT,5.0,PERSONAL,A,9000,5.99,0,0.15,N,4,0.010062842,Low
CUST_05122,26,60000,RENT,4.0,EDUCATION,C,9000,12.68,0,0.15,N,4,0.07538277,Low
CUST_05123,23,44000,MORTGAGE,4.0,EDUCATION,A,3200,7.51,0,0.07,N,4,0.090423554,Low
CUST_05124,23,60000,RENT,2.0,MEDICAL,A,9000,6.17,0,0.15,N,2,0.015579661,Low
CUST_05125,24,44000,MORTGAGE,4.0,MEDICAL,A,4000,7.49,0,0.09,N,3,0.13319172,Low
CUST_05126,24,44000,OWN,9.0,VENTURE,C,6000,15.96,0,0.14,Y,4,0.0028999364,Low
CUST_05127,23,60000,RENT,2.0,VENTURE,A,9000,7.49,0,0.15,N,4,0.0011475574,Low
CUST_05128,23,44000,MORTGAGE,2.0,VENTURE,C,4000,15.27,0,0.09,N,2,0.22982852,Low
CUST_05129,25,44000,MORTGAGE,6.0,HOMEIMPROVEMENT,A,7000,6.03,0,0.16,N,3,0.09836835,Low
CUST_05130,21,44000,MORTGAGE,2.0,DEBTCONSOLIDATION,A,12000,7.49,0,0.27,N,2,0.08200213,Low
CUST_05131,24,44000,MORTGAGE,4.0,PERSONAL,B,11200,10.99,0,0.25,N,4,0.19617264,Low
CUST_05132,23,60000,RENT,0.0,EDUCATION,C,9000,13.61,0,0.15,N,4,0.026289042,Low
CUST_05133,22,60000,RENT,3.0,DEBTCONSOLIDATION,B,9000,11.86,0,0.15,N,4,0.047085054,Low
CUST_05134,22,60000,RENT,6.0,EDUCATION,A,9000,7.14,0,0.15,N,4,0.018475123,Low
CUST_05135,22,60000,RENT,0.0,DEBTCONSOLIDATION,C,9000,13.48,0,0.15,N,2,0.043441802,Low
CUST_05136,24,60000,RENT,1.0,VENTURE,B,9000,11.58,0,0.15,N,3,0.0013222661,Low
CUST_05137,22,44000,MORTGAGE,2.0,PERSONAL,A,3500,5.99,0,0.08,N,2,0.043152325,Low
CUST_05138,24,44000,MORTGAGE,7.0,PERSONAL,B,10000,9.99,0,0.23,N,3,0.18049294,Low
CUST_05139,23,61041,RENT,7.0,PERSONAL,B,9000,11.36,0,0.15,N,2,0.07456203,Low
CUST_05140,22,62400,RENT,6.0,VENTURE,A,9000,8.49,0,0.14,N,3,0.0020231449,Low
CUST_05141,25,62604,RENT,2.0,PERSONAL,A,9000,7.49,0,0.14,N,3,0.028274829,Low
CUST_05142,26,64000,RENT,3.0,DEBTCONSOLIDATION,A,9000,6.03,0,0.14,N,2,0.016461387,Low
CUST_05143,25,44000,MORTGAGE,2.0,VENTURE,D,12000,14.54,0,0.27,N,2,0.40133417,Medium
CUST_05144,26,44000,MORTGAGE,7.0,PERSONAL,E,10000,17.14,0,0.23,N,4,0.31825715,Medium
CUST_05145,24,65000,RENT,5.0,HOMEIMPROVEMENT,A,9000,6.03,0,0.14,N,4,0.0108826775,Low
CUST_05146,25,44000,MORTGAGE,5.0,VENTURE,A,4000,5.79,0,0.09,N,4,0.0010577353,Low
CUST_05147,22,44000,MORTGAGE,5.0,DEBTCONSOLIDATION,A,7200,7.29,0,0.16,N,3,0.108525746,Low
CUST_05148,24,44000,MORTGAGE,8.0,EDUCATION,A,2000,5.79,0,0.05,N,3,0.071126014,Low
CUST_05149,22,65000,RENT,1.0,DEBTCONSOLIDATION,B,9000,9.91,0,0.14,N,4,0.0333995,Low
CUST_05150,24,44000,OWN,8.0,VENTURE,A,14500,7.29,0,0.33,N,2,0.00073838455,Low
CUST_05151,23,44000,MORTGAGE,4.0,MEDICAL,A,6000,5.42,0,0.14,N,4,0.09627214,Low
CUST_05152,23,59000,RENT,0.0,HOMEIMPROVEMENT,D,9000,15.28,1,0.15,N,4,0.9996699,High
CUST_05153,26,65000,RENT,3.0,MEDICAL,B,9000,11.86,0,0.14,N,4,0.035602048,Low
CUST_05154,24,44000,MORTGAGE,8.0,DEBTCONSOLIDATION,A,10750,6.17,0,0.24,N,3,0.08463578,Low
CUST_05155,26,44000,MORTGAGE,0.0,HOMEIMPROVEMENT,A,8475,6.91,0,0.19,N,4,0.088922106,Low
CUST_05156,23,44000,MORTGAGE,0.0,MEDICAL,A,5500,6.17,0,0.13,N,4,0.054673117,Low
CUST_05157,23,69000,RENT,7.0,PERSONAL,B,9000,11.49,0,0.13,N,2,0.0893973,Low
CUST_05158,24,44000,MORTGAGE,4.0,MEDICAL,A,3600,5.79,0,0.08,N,2,0.06433802,Low
CUST_05159,22,70000,RENT,3.0,VENTURE,C,9000,13.49,0,0.13,Y,2,0.054514322,Low
CUST_05160,22,70000,RENT,4.0,EDUCATION,B,9000,10.99,0,0.13,N,2,0.036768906,Low
CUST_05161,23,44000,OWN,7.0,VENTURE,C,5000,13.23,0,0.11,N,2,0.0033958377,Low
CUST_05162,26,44000,OWN,10.0,VENTURE,C,5000,13.48,0,0.11,N,2,0.0029274402,Low
CUST_05163,26,72000,RENT,0.0,DEBTCONSOLIDATION,B,9000,10.74,0,0.13,N,2,0.0406349,Low
CUST_05164,24,38000,MORTGAGE,0.0,PERSONAL,D,2500,15.7,1,0.07,N,2,0.3622,Medium
CUST_05165,23,72000,RENT,2.0,VENTURE,C,9000,13.47,0,0.13,N,3,0.1116688,Low
CUST_05166,25,72500,RENT,2.0,HOMEIMPROVEMENT,B,9000,10.59,0,0.12,N,2,0.08778525,Low
CUST_05167,26,74000,RENT,3.0,PERSONAL,B,9000,10.0,0,0.12,N,3,0.12348563,Low
CUST_05168,25,44000,MORTGAGE,1.0,VENTURE,C,10000,12.87,0,0.23,Y,2,0.14549981,Low
CUST_05169,22,75000,RENT,2.0,DEBTCONSOLIDATION,B,9000,10.99,0,0.12,N,4,0.03024179,Low
CUST_05170,25,44000,MORTGAGE,7.0,HOMEIMPROVEMENT,A,5000,7.4,0,0.11,N,3,0.17350766,Low
CUST_05171,23,44000,MORTGAGE,2.0,VENTURE,A,2000,7.4,0,0.05,N,4,0.0012081699,Low
CUST_05172,23,69000,RENT,8.0,EDUCATION,B,9000,9.63,1,0.13,N,4,0.081144094,Low
CUST_05173,23,69000,RENT,1.0,EDUCATION,D,9000,14.09,1,0.13,Y,3,0.8774653,High
CUST_05174,24,44000,OWN,8.0,PERSONAL,D,9000,15.31,0,0.2,Y,2,0.0013160638,Low
CUST_05175,24,77496,RENT,2.0,VENTURE,C,9000,12.84,0,0.12,N,4,0.12931323,Low
CUST_05176,25,44000,MORTGAGE,3.0,VENTURE,A,3600,9.32,0,0.08,N,2,0.0020856825,Low
CUST_05177,26,80000,RENT,3.0,VENTURE,A,9000,8.9,0,0.11,N,2,0.0011293009,Low
CUST_05178,22,80000,RENT,3.0,DEBTCONSOLIDATION,A,9000,6.91,0,0.11,N,3,0.016047064,Low
CUST_05179,26,80000,RENT,0.0,VENTURE,C,9000,13.16,0,0.11,Y,2,0.06788123,Low
CUST_05180,25,80000,RENT,0.0,EDUCATION,C,9000,13.48,0,0.11,N,2,0.059667643,Low
CUST_05181,26,80000,RENT,0.0,EDUCATION,C,9000,10.91,0,0.11,Y,3,0.056406315,Low
CUST_05182,23,80400,RENT,4.0,PERSONAL,A,9000,7.51,0,0.11,N,2,0.052219577,Low
CUST_05183,23,83000,RENT,7.0,DEBTCONSOLIDATION,B,9000,10.59,0,0.11,N,4,0.064994805,Low
CUST_05184,22,44000,MORTGAGE,1.0,DEBTCONSOLIDATION,B,18900,10.14,0,0.43,N,2,0.16646199,Low
CUST_05185,25,84000,RENT,5.0,DEBTCONSOLIDATION,B,9000,11.36,0,0.11,N,2,0.051332988,Low
CUST_05186,22,38004,MORTGAGE,7.0,DEBTCONSOLIDATION,D,3600,17.27,1,0.09,N,4,0.9924429,High
CUST_05187,23,44004,OWN,7.0,MEDICAL,A,17000,6.62,0,0.39,N,2,0.002478295,Low
CUST_05188,26,84996,RENT,0.0,MEDICAL,B,9000,11.26,0,0.11,N,2,0.03574019,Low
CUST_05189,24,85000,RENT,1.0,MEDICAL,C,9000,13.92,0,0.11,N,4,0.051873967,Low
CUST_05190,21,44004,MORTGAGE,5.0,VENTURE,B,7200,11.89,0,0.16,N,4,0.0045199106,Low
CUST_05191,22,44004,MORTGAGE,0.0,PERSONAL,C,6300,12.29,0,0.14,Y,3,0.23712811,Low
CUST_05192,24,86250,RENT,1.0,HOMEIMPROVEMENT,B,9000,12.69,0,0.1,N,2,0.07595657,Low
CUST_05193,25,87000,RENT,7.0,MEDICAL,C,9000,13.49,0,0.1,N,4,0.069971204,Low
CUST_05194,23,88000,RENT,5.0,MEDICAL,B,9000,10.99,0,0.1,N,2,0.041866627,Low
CUST_05195,22,44160,MORTGAGE,5.0,VENTURE,C,3000,14.79,0,0.07,N,3,0.14691783,Low
CUST_05196,24,44160,OTHER,7.0,MEDICAL,C,10000,13.22,0,0.23,N,4,0.044810433,Low
CUST_05197,25,44196,MORTGAGE,8.0,HOMEIMPROVEMENT,A,4000,7.51,0,0.09,N,3,0.15945017,Low
CUST_05198,25,90900,RENT,9.0,VENTURE,C,9000,13.22,0,0.1,Y,3,0.05214762,Low
CUST_05199,24,44208,MORTGAGE,2.0,VENTURE,A,7000,7.51,0,0.16,N,3,0.0018384492,Low
CUST_05200,23,92000,RENT,7.0,EDUCATION,A,9000,6.92,0,0.1,N,2,0.007880937,Low
CUST_05201,24,83000,RENT,8.0,PERSONAL,D,9000,15.05,1,0.11,Y,3,0.21707249,Low
CUST_05202,23,44340,OWN,0.0,VENTURE,C,3000,12.98,0,0.07,Y,3,0.0006531336,Low
CUST_05203,26,38340,MORTGAGE,7.0,PERSONAL,B,2500,12.18,1,0.07,N,4,0.15088056,Low
CUST_05204,23,44390,OWN,3.0,EDUCATION,B,14300,10.99,0,0.32,N,2,0.0005057831,Low
CUST_05205,23,38400,MORTGAGE,2.0,DEBTCONSOLIDATION,D,15000,17.27,1,0.39,N,3,0.99270105,High
CUST_05206,25,100000,RENT,7.0,MEDICAL,C,9000,11.34,0,0.09,Y,4,0.06142361,Low
CUST_05207,25,100500,RENT,5.0,PERSONAL,B,9000,10.99,0,0.09,N,4,0.055293027,Low
CUST_05208,25,44400,MORTGAGE,9.0,DEBTCONSOLIDATION,A,6000,6.03,0,0.14,N,2,0.08750966,Low
CUST_05209,25,44400,MORTGAGE,6.0,VENTURE,C,14125,12.99,0,0.32,N,2,0.19159952,Low
CUST_05210,22,110500,RENT,2.0,EDUCATION,A,9000,5.79,0,0.08,N,4,0.004860664,Low
CUST_05211,25,115000,RENT,2.0,HOMEIMPROVEMENT,A,9000,7.51,0,0.08,N,3,0.025566658,Low
CUST_05212,23,44400,MORTGAGE,8.0,EDUCATION,C,2500,12.68,0,0.06,N,3,0.110392734,Low
CUST_05213,26,44400,MORTGAGE,4.0,VENTURE,C,6500,14.35,0,0.15,N,2,0.15240002,Low
CUST_05214,23,44400,MORTGAGE,3.0,EDUCATION,A,6500,7.51,0,0.15,N,4,0.053194787,Low
CUST_05215,24,133800,RENT,0.0,DEBTCONSOLIDATION,A,9000,7.9,0,0.07,N,4,0.022915846,Low
CUST_05216,23,140000,RENT,7.0,EDUCATION,A,9000,7.14,0,0.06,N,3,0.017386854,Low
CUST_05217,25,44400,OWN,1.0,PERSONAL,C,5000,12.72,0,0.11,Y,3,0.001288518,Low
CUST_05218,24,140250,RENT,7.0,VENTURE,E,9000,16.45,1,0.06,Y,4,0.21560483,Low
CUST_05219,24,24000,RENT,5.0,MEDICAL,B,8975,11.83,1,0.37,N,2,0.9827644,High
CUST_05220,26,33000,RENT,4.0,MEDICAL,D,8975,16.02,0,0.27,Y,3,0.8299483,High
CUST_05221,26,44470,MORTGAGE,2.0,DEBTCONSOLIDATION,A,4000,6.76,0,0.09,N,2,0.09415073,Low
CUST_05222,24,44475,OWN,1.0,VENTURE,B,5000,10.65,0,0.11,N,3,4.3265907e-05,Low
CUST_05223,26,52800,RENT,4.0,VENTURE,B,8975,10.99,0,0.17,N,2,0.0011458872,Low
CUST_05224,23,44496,MORTGAGE,2.0,VENTURE,A,3500,7.49,0,0.08,N,4,0.0015270938,Low
CUST_05225,25,34600,RENT,0.0,EDUCATION,A,8950,6.17,0,0.26,N,4,0.0817402,Low
CUST_05226,23,33000,RENT,1.0,EDUCATION,C,8950,13.22,1,0.27,Y,3,0.22867216,Low
CUST_05227,23,44500,MORTGAGE,4.0,EDUCATION,B,9250,9.62,0,0.21,N,3,0.0913612,Low
